fips_code,county,state,customers_out,run_start_time
18057,Hamilton,Indiana,31,11/1/2014 6:45
18063,Hendricks,Indiana,57,11/1/2014 6:45
18091,LaPorte,Indiana,29,11/1/2014 6:45
18095,Madison,Indiana,30,11/1/2014 6:45
18097,Marion,Indiana,103,11/1/2014 6:45
18099,Marshall,Indiana,5,11/1/2014 6:45
18107,Montgomery,Indiana,31,11/1/2014 6:45
18109,Morgan,Indiana,40,11/1/2014 6:45
18141,St. Joseph,Indiana,116,11/1/2014 6:45
18157,Tippecanoe,Indiana,257,11/1/2014 6:45
18167,Vigo,Indiana,221,11/1/2014 6:45
18171,Warren,Indiana,55,11/1/2014 6:45
19113,Linn,Iowa,1,11/1/2014 6:45
20091,Johnson,Kansas,1,11/1/2014 6:45
20099,Labette,Kansas,1013,11/1/2014 6:45
21095,Harlan,Kentucky,284,11/1/2014 6:45
21111,Jefferson,Kentucky,7,11/1/2014 6:45
21115,Johnson,Kentucky,280,11/1/2014 6:45
21117,Kenton,Kentucky,1,11/1/2014 6:45
21119,Knott,Kentucky,5,11/1/2014 6:45
21195,Pike,Kentucky,7,11/1/2014 6:45
22033,East Baton Rouge,Louisiana,5,11/1/2014 6:45
22057,Lafourche,Louisiana,2,11/1/2014 6:45
22071,Orleans,Louisiana,486,11/1/2014 6:45
22075,Plaquemines,Louisiana,8,11/1/2014 6:45
22087,St. Bernard,Louisiana,21,11/1/2014 6:45
22105,Tangipahoa,Louisiana,1,11/1/2014 6:45
23019,Penobscot,Maine,1147,11/1/2014 6:45
24003,Anne Arundel,Maryland,13,11/1/2014 6:45
24005,Baltimore,Maryland,5,11/1/2014 6:45
24013,Carroll,Maryland,1,11/1/2014 6:45
24017,Charles,Maryland,13,11/1/2014 6:45
24025,Harford,Maryland,1,11/1/2014 6:45
24027,Howard,Maryland,4,11/1/2014 6:45
24033,Prince George's,Maryland,4,11/1/2014 6:45
24510,Baltimore,Maryland,2,11/1/2014 6:45
25001,Barnstable,Massachusetts,1,11/1/2014 6:45
25003,Berkshire,Massachusetts,1,11/1/2014 6:45
25009,Essex,Massachusetts,2,11/1/2014 6:45
25027,Worcester,Massachusetts,58,11/1/2014 6:45
26011,Arenac,Michigan,3,11/1/2014 6:45
26017,Bay,Michigan,19,11/1/2014 6:45
26019,Benzie,Michigan,63,11/1/2014 6:45
26021,Berrien,Michigan,1142,11/1/2014 6:45
26023,Branch,Michigan,4,11/1/2014 6:45
26025,Calhoun,Michigan,61,11/1/2014 6:45
26039,Crawford,Michigan,1,11/1/2014 6:45
26045,Eaton,Michigan,79,11/1/2014 6:45
26049,Genesee,Michigan,1915,11/1/2014 6:45
26059,Hillsdale,Michigan,53,11/1/2014 6:45
26063,Huron,Michigan,535,11/1/2014 6:45
26065,Ingham,Michigan,10,11/1/2014 6:45
26069,Iosco,Michigan,23,11/1/2014 6:45
26073,Isabella,Michigan,11,11/1/2014 6:45
26075,Jackson,Michigan,80,11/1/2014 6:45
26077,Kalamazoo,Michigan,18,11/1/2014 6:45
26081,Kent,Michigan,81,11/1/2014 6:45
26087,Lapeer,Michigan,1679,11/1/2014 6:45
26091,Lenawee,Michigan,103,11/1/2014 6:45
26093,Livingston,Michigan,16,11/1/2014 6:45
26099,Macomb,Michigan,2291,11/1/2014 6:45
26115,Monroe,Michigan,55,11/1/2014 6:45
26125,Oakland,Michigan,3627,11/1/2014 6:45
26129,Ogemaw,Michigan,62,11/1/2014 6:45
26135,Oscoda,Michigan,15,11/1/2014 6:45
26139,Ottawa,Michigan,75,11/1/2014 6:45
26143,Roscommon,Michigan,5,11/1/2014 6:45
26145,Saginaw,Michigan,112,11/1/2014 6:45
26147,St. Clair,Michigan,2928,11/1/2014 6:45
26151,Sanilac,Michigan,364,11/1/2014 6:45
26155,Shiawassee,Michigan,5,11/1/2014 6:45
26157,Tuscola,Michigan,245,11/1/2014 6:45
26159,Van Buren,Michigan,97,11/1/2014 6:45
26161,Washtenaw,Michigan,3014,11/1/2014 6:45
26163,Wayne,Michigan,5805,11/1/2014 6:45
27053,Hennepin,Minnesota,101,11/1/2014 6:45
28029,Copiah,Mississippi,1,11/1/2014 6:45
28049,Hinds,Mississippi,9,11/1/2014 6:45
28059,Jackson,Mississippi,1,11/1/2014 6:45
28089,Madison,Mississippi,16,11/1/2014 6:45
29019,Boone,Missouri,1,11/1/2014 6:45
29047,Clay,Missouri,1,11/1/2014 6:45
29095,Jackson,Missouri,1,11/1/2014 6:45
29221,Washington,Missouri,1,11/1/2014 6:45
33009,Grafton,New Hampshire,20,11/1/2014 6:45
33015,Rockingham,New Hampshire,5,11/1/2014 6:45
34001,Atlantic,New Jersey,1305,11/1/2014 6:45
34003,Bergen,New Jersey,41,11/1/2014 6:45
34005,Burlington,New Jersey,18,11/1/2014 6:45
34007,Camden,New Jersey,1,11/1/2014 6:45
34009,Cape May,New Jersey,1,11/1/2014 6:45
34011,Cumberland,New Jersey,1,11/1/2014 6:45
34013,Essex,New Jersey,1,11/1/2014 6:45
34017,Hudson,New Jersey,1,11/1/2014 6:45
34023,Middlesex,New Jersey,1,11/1/2014 6:45
34031,Passaic,New Jersey,1,11/1/2014 6:45
34035,Somerset,New Jersey,2,11/1/2014 6:45
35015,Eddy,New Mexico,1,11/1/2014 6:45
36047,Kings,New York,1,11/1/2014 6:45
36079,Putnam,New York,21,11/1/2014 6:45
36081,Queens,New York,3,11/1/2014 6:45
36085,Richmond,New York,1,11/1/2014 6:45
36089,St. Lawrence,New York,1,11/1/2014 6:45
36119,Westchester,New York,30,11/1/2014 6:45
37001,Alamance,North Carolina,1,11/1/2014 6:45
37021,Buncombe,North Carolina,1,11/1/2014 6:45
37037,Chatham,North Carolina,77,11/1/2014 6:45
37049,Craven,North Carolina,679,11/1/2014 6:45
37067,Forsyth,North Carolina,4,11/1/2014 6:45
37071,Gaston,North Carolina,4,11/1/2014 6:45
37101,Johnston,North Carolina,1,11/1/2014 6:45
37113,Macon,North Carolina,1,11/1/2014 6:45
37119,Mecklenburg,North Carolina,94,11/1/2014 6:45
37159,Rowan,North Carolina,300,11/1/2014 6:45
38073,Ransom,North Dakota,1,11/1/2014 6:45
39003,Allen,Ohio,2,11/1/2014 6:45
39011,Auglaize,Ohio,1,11/1/2014 6:45
39017,Butler,Ohio,16,11/1/2014 6:45
39021,Champaign,Ohio,4,11/1/2014 6:45
39025,Clermont,Ohio,180,11/1/2014 6:45
39031,Coshocton,Ohio,1,11/1/2014 6:45
39037,Darke,Ohio,7,11/1/2014 6:45
39043,Erie,Ohio,3,11/1/2014 6:45
39049,Franklin,Ohio,273,11/1/2014 6:45
39057,Greene,Ohio,1,11/1/2014 6:45
39061,Hamilton,Ohio,110,11/1/2014 6:45
39085,Lake,Ohio,1,11/1/2014 6:45
39087,Lawrence,Ohio,1,11/1/2014 6:45
39089,Licking,Ohio,1,11/1/2014 6:45
39091,Logan,Ohio,957,11/1/2014 6:45
39093,Lorain,Ohio,6,11/1/2014 6:45
39095,Lucas,Ohio,1,11/1/2014 6:45
39107,Mercer,Ohio,206,11/1/2014 6:45
39109,Miami,Ohio,6,11/1/2014 6:45
39113,Montgomery,Ohio,201,11/1/2014 6:45
39123,Ottawa,Ohio,41,11/1/2014 6:45
39125,Paulding,Ohio,16,11/1/2014 6:45
39131,Pike,Ohio,7,11/1/2014 6:45
39145,Scioto,Ohio,411,11/1/2014 6:45
39147,Seneca,Ohio,46,11/1/2014 6:45
39151,Stark,Ohio,784,11/1/2014 6:45
39165,Warren,Ohio,3,11/1/2014 6:45
39169,Wayne,Ohio,19,11/1/2014 6:45
40109,Oklahoma,Oklahoma,1918,11/1/2014 6:45
40113,Osage,Oklahoma,1,11/1/2014 6:45
40143,Tulsa,Oklahoma,23,11/1/2014 6:45
41067,Washington,Oregon,71,11/1/2014 6:45
42029,Chester,Pennsylvania,44,11/1/2014 6:45
42049,Erie,Pennsylvania,1,11/1/2014 6:45
42095,Northampton,Pennsylvania,1,11/1/2014 6:45
42101,Philadelphia,Pennsylvania,2,11/1/2014 6:45
42125,Washington,Pennsylvania,10,11/1/2014 6:45
44009,Washington,Rhode Island,1,11/1/2014 6:45
45045,Greenville,South Carolina,1,11/1/2014 6:45
45091,York,South Carolina,6,11/1/2014 6:45
47031,Coffee,Tennessee,51,11/1/2014 6:45
47147,Robertson,Tennessee,1,11/1/2014 6:45
47157,Shelby,Tennessee,81,11/1/2014 6:45
48025,Bee,Texas,41,11/1/2014 6:45
48029,Bexar,Texas,3,11/1/2014 6:45
48071,Chambers,Texas,1,11/1/2014 6:45
48085,Collin,Texas,6,11/1/2014 6:45
48113,Dallas,Texas,73,11/1/2014 6:45
48201,Harris,Texas,7,11/1/2014 6:45
48215,Hidalgo,Texas,16,11/1/2014 6:45
48325,Medina,Texas,1,11/1/2014 6:45
48355,Nueces,Texas,161,11/1/2014 6:45
48375,Potter,Texas,1,11/1/2014 6:45
48439,Tarrant,Texas,127,11/1/2014 6:45
48453,Travis,Texas,2,11/1/2014 6:45
48471,Walker,Texas,10,11/1/2014 6:45
48485,Wichita,Texas,4,11/1/2014 6:45
50021,Rutland,Vermont,15,11/1/2014 6:45
50027,Windsor,Vermont,1,11/1/2014 6:45
51063,Floyd,Virginia,693,11/1/2014 6:45
51067,Franklin,Virginia,70,11/1/2014 6:45
51117,Mecklenburg,Virginia,1,11/1/2014 6:45
51161,Roanoke,Virginia,1,11/1/2014 6:45
51167,Russell,Virginia,424,11/1/2014 6:45
51191,Washington,Virginia,1,11/1/2014 6:45
53033,King,Washington,140,11/1/2014 6:45
54005,Boone,West Virginia,3,11/1/2014 6:45
54035,Jackson,West Virginia,1,11/1/2014 6:45
54055,Mercer,West Virginia,4,11/1/2014 6:45
54081,Raleigh,West Virginia,4139,11/1/2014 6:45
55009,Brown,Wisconsin,2,11/1/2014 6:45
55025,Dane,Wisconsin,15,11/1/2014 6:45
55059,Kenosha,Wisconsin,3,11/1/2014 6:45
55067,Langlade,Wisconsin,1,11/1/2014 6:45
55079,Milwaukee,Wisconsin,1,11/1/2014 6:45
55081,Monroe,Wisconsin,121,11/1/2014 6:45
55111,Sauk,Wisconsin,1,11/1/2014 6:45
4017,Navajo,Arizona,1,11/1/2014 7:00
5121,Randolph,Arkansas,4,11/1/2014 7:00
6029,Kern,California,134,11/1/2014 7:00
6031,Kings,California,488,11/1/2014 7:00
6037,Los Angeles,California,3909,11/1/2014 7:00
6065,Riverside,California,65,11/1/2014 7:00
6107,Tulare,California,4175,11/1/2014 7:00
6111,Ventura,California,3746,11/1/2014 7:00
8001,Adams,Colorado,1,11/1/2014 7:00
8005,Arapahoe,Colorado,1,11/1/2014 7:00
8059,Jefferson,Colorado,59,11/1/2014 7:00
8097,Pitkin,Colorado,1,11/1/2014 7:00
8123,Weld,Colorado,24,11/1/2014 7:00
12009,Brevard,Florida,4,11/1/2014 7:00
12011,Broward,Florida,25,11/1/2014 7:00
12021,Collier,Florida,5,11/1/2014 7:00
12053,Hernando,Florida,1,11/1/2014 7:00
12057,Hillsborough,Florida,3,11/1/2014 7:00
12059,Holmes,Florida,26,11/1/2014 7:00
12071,Lee,Florida,8,11/1/2014 7:00
12081,Manatee,Florida,28,11/1/2014 7:00
12085,Martin,Florida,1,11/1/2014 7:00
12086,Miami-Dade,Florida,253,11/1/2014 7:00
12091,Okaloosa,Florida,2,11/1/2014 7:00
12099,Palm Beach,Florida,53,11/1/2014 7:00
12101,Pasco,Florida,6,11/1/2014 7:00
12103,Pinellas,Florida,11,11/1/2014 7:00
12105,Polk,Florida,532,11/1/2014 7:00
12113,Santa Rosa,Florida,41,11/1/2014 7:00
12115,Sarasota,Florida,2,11/1/2014 7:00
12117,Seminole,Florida,23,11/1/2014 7:00
13009,Baldwin,Georgia,5,11/1/2014 7:00
13021,Bibb,Georgia,343,11/1/2014 7:00
13051,Chatham,Georgia,4,11/1/2014 7:00
13055,Chattooga,Georgia,261,11/1/2014 7:00
13057,Cherokee,Georgia,8,11/1/2014 7:00
13073,Columbia,Georgia,54,11/1/2014 7:00
13079,Crawford,Georgia,68,11/1/2014 7:00
13083,Dade,Georgia,511,11/1/2014 7:00
13085,Dawson,Georgia,73,11/1/2014 7:00
13089,DeKalb,Georgia,261,11/1/2014 7:00
13103,Effingham,Georgia,5,11/1/2014 7:00
13115,Floyd,Georgia,2,11/1/2014 7:00
13121,Fulton,Georgia,97,11/1/2014 7:00
13123,Gilmer,Georgia,26,11/1/2014 7:00
13133,Greene,Georgia,1,11/1/2014 7:00
13145,Harris,Georgia,26,11/1/2014 7:00
13159,Jasper,Georgia,51,11/1/2014 7:00
13163,Jefferson,Georgia,22,11/1/2014 7:00
13169,Jones,Georgia,32,11/1/2014 7:00
13171,Lamar,Georgia,4,11/1/2014 7:00
13175,Laurens,Georgia,48,11/1/2014 7:00
13187,Lumpkin,Georgia,14,11/1/2014 7:00
13189,McDuffie,Georgia,2,11/1/2014 7:00
13193,Macon,Georgia,87,11/1/2014 7:00
13197,Marion,Georgia,31,11/1/2014 7:00
13199,Meriwether,Georgia,39,11/1/2014 7:00
13215,Muscogee,Georgia,80,11/1/2014 7:00
13225,Peach,Georgia,6,11/1/2014 7:00
13241,Rabun,Georgia,62,11/1/2014 7:00
13261,Sumter,Georgia,18,11/1/2014 7:00
13269,Taylor,Georgia,14,11/1/2014 7:00
13295,Walker,Georgia,29,11/1/2014 7:00
13311,White,Georgia,25,11/1/2014 7:00
13319,Wilkinson,Georgia,75,11/1/2014 7:00
17001,Adams,Illinois,1,11/1/2014 7:00
17031,Cook,Illinois,3431,11/1/2014 7:00
17043,DuPage,Illinois,29,11/1/2014 7:00
17045,Edgar,Illinois,1,11/1/2014 7:00
17073,Henry,Illinois,38,11/1/2014 7:00
17091,Kankakee,Illinois,80,11/1/2014 7:00
17097,Lake,Illinois,512,11/1/2014 7:00
17111,McHenry,Illinois,5,11/1/2014 7:00
17119,Madison,Illinois,1,11/1/2014 7:00
17129,Menard,Illinois,1,11/1/2014 7:00
17143,Peoria,Illinois,1,11/1/2014 7:00
17167,Sangamon,Illinois,1,11/1/2014 7:00
17179,Tazewell,Illinois,1,11/1/2014 7:00
17197,Will,Illinois,26,11/1/2014 7:00
17199,Williamson,Illinois,25,11/1/2014 7:00
17201,Winnebago,Illinois,52,11/1/2014 7:00
17203,Woodford,Illinois,16,11/1/2014 7:00
18003,Allen,Indiana,1,11/1/2014 7:00
18019,Clark,Indiana,2,11/1/2014 7:00
18041,Fayette,Indiana,1,11/1/2014 7:00
18045,Fountain,Indiana,143,11/1/2014 7:00
18047,Franklin,Indiana,1,11/1/2014 7:00
18057,Hamilton,Indiana,31,11/1/2014 7:00
18063,Hendricks,Indiana,57,11/1/2014 7:00
18091,LaPorte,Indiana,29,11/1/2014 7:00
18095,Madison,Indiana,30,11/1/2014 7:00
18097,Marion,Indiana,89,11/1/2014 7:00
18099,Marshall,Indiana,5,11/1/2014 7:00
18107,Montgomery,Indiana,31,11/1/2014 7:00
18141,St. Joseph,Indiana,116,11/1/2014 7:00
18157,Tippecanoe,Indiana,257,11/1/2014 7:00
18167,Vigo,Indiana,221,11/1/2014 7:00
18171,Warren,Indiana,55,11/1/2014 7:00
19113,Linn,Iowa,1,11/1/2014 7:00
20091,Johnson,Kansas,1,11/1/2014 7:00
20099,Labette,Kansas,1013,11/1/2014 7:00
21095,Harlan,Kentucky,284,11/1/2014 7:00
21111,Jefferson,Kentucky,7,11/1/2014 7:00
21115,Johnson,Kentucky,280,11/1/2014 7:00
21117,Kenton,Kentucky,1,11/1/2014 7:00
21119,Knott,Kentucky,5,11/1/2014 7:00
21195,Pike,Kentucky,69,11/1/2014 7:00
22033,East Baton Rouge,Louisiana,5,11/1/2014 7:00
22057,Lafourche,Louisiana,2,11/1/2014 7:00
22071,Orleans,Louisiana,486,11/1/2014 7:00
22075,Plaquemines,Louisiana,8,11/1/2014 7:00
22087,St. Bernard,Louisiana,21,11/1/2014 7:00
22105,Tangipahoa,Louisiana,2,11/1/2014 7:00
23019,Penobscot,Maine,1147,11/1/2014 7:00
24003,Anne Arundel,Maryland,13,11/1/2014 7:00
24005,Baltimore,Maryland,5,11/1/2014 7:00
24013,Carroll,Maryland,1,11/1/2014 7:00
24017,Charles,Maryland,13,11/1/2014 7:00
24025,Harford,Maryland,1,11/1/2014 7:00
24027,Howard,Maryland,4,11/1/2014 7:00
24033,Prince George's,Maryland,4,11/1/2014 7:00
24510,Baltimore,Maryland,2,11/1/2014 7:00
25001,Barnstable,Massachusetts,1,11/1/2014 7:00
25003,Berkshire,Massachusetts,1,11/1/2014 7:00
25009,Essex,Massachusetts,2,11/1/2014 7:00
25017,Middlesex,Massachusetts,4,11/1/2014 7:00
25027,Worcester,Massachusetts,58,11/1/2014 7:00
26011,Arenac,Michigan,3,11/1/2014 7:00
26017,Bay,Michigan,19,11/1/2014 7:00
26019,Benzie,Michigan,63,11/1/2014 7:00
26021,Berrien,Michigan,1142,11/1/2014 7:00
26023,Branch,Michigan,4,11/1/2014 7:00
26025,Calhoun,Michigan,61,11/1/2014 7:00
26039,Crawford,Michigan,1,11/1/2014 7:00
26045,Eaton,Michigan,79,11/1/2014 7:00
26049,Genesee,Michigan,1913,11/1/2014 7:00
26059,Hillsdale,Michigan,53,11/1/2014 7:00
26063,Huron,Michigan,535,11/1/2014 7:00
26065,Ingham,Michigan,10,11/1/2014 7:00
26069,Iosco,Michigan,23,11/1/2014 7:00
26073,Isabella,Michigan,10,11/1/2014 7:00
26075,Jackson,Michigan,80,11/1/2014 7:00
26077,Kalamazoo,Michigan,18,11/1/2014 7:00
26081,Kent,Michigan,81,11/1/2014 7:00
26087,Lapeer,Michigan,1679,11/1/2014 7:00
26091,Lenawee,Michigan,103,11/1/2014 7:00
26093,Livingston,Michigan,16,11/1/2014 7:00
26099,Macomb,Michigan,2291,11/1/2014 7:00
26115,Monroe,Michigan,55,11/1/2014 7:00
26125,Oakland,Michigan,3776,11/1/2014 7:00
26129,Ogemaw,Michigan,43,11/1/2014 7:00
26135,Oscoda,Michigan,15,11/1/2014 7:00
26139,Ottawa,Michigan,75,11/1/2014 7:00
26143,Roscommon,Michigan,19,11/1/2014 7:00
26145,Saginaw,Michigan,112,11/1/2014 7:00
26147,St. Clair,Michigan,2949,11/1/2014 7:00
26151,Sanilac,Michigan,364,11/1/2014 7:00
26155,Shiawassee,Michigan,5,11/1/2014 7:00
26157,Tuscola,Michigan,245,11/1/2014 7:00
26159,Van Buren,Michigan,97,11/1/2014 7:00
26161,Washtenaw,Michigan,3014,11/1/2014 7:00
26163,Wayne,Michigan,5971,11/1/2014 7:00
27053,Hennepin,Minnesota,101,11/1/2014 7:00
28029,Copiah,Mississippi,1,11/1/2014 7:00
28049,Hinds,Mississippi,9,11/1/2014 7:00
28059,Jackson,Mississippi,1,11/1/2014 7:00
28089,Madison,Mississippi,16,11/1/2014 7:00
29019,Boone,Missouri,1,11/1/2014 7:00
29047,Clay,Missouri,1,11/1/2014 7:00
29095,Jackson,Missouri,1,11/1/2014 7:00
29189,St. Louis,Missouri,1,11/1/2014 7:00
29221,Washington,Missouri,1,11/1/2014 7:00
33009,Grafton,New Hampshire,20,11/1/2014 7:00
33015,Rockingham,New Hampshire,5,11/1/2014 7:00
34001,Atlantic,New Jersey,1305,11/1/2014 7:00
34003,Bergen,New Jersey,41,11/1/2014 7:00
34005,Burlington,New Jersey,18,11/1/2014 7:00
34007,Camden,New Jersey,1,11/1/2014 7:00
34009,Cape May,New Jersey,1,11/1/2014 7:00
34011,Cumberland,New Jersey,1,11/1/2014 7:00
34013,Essex,New Jersey,1,11/1/2014 7:00
34023,Middlesex,New Jersey,1,11/1/2014 7:00
34029,Ocean,New Jersey,1,11/1/2014 7:00
34031,Passaic,New Jersey,1,11/1/2014 7:00
34035,Somerset,New Jersey,2,11/1/2014 7:00
35015,Eddy,New Mexico,1,11/1/2014 7:00
36047,Kings,New York,1,11/1/2014 7:00
36079,Putnam,New York,21,11/1/2014 7:00
36081,Queens,New York,3,11/1/2014 7:00
36085,Richmond,New York,1,11/1/2014 7:00
36089,St. Lawrence,New York,1,11/1/2014 7:00
36119,Westchester,New York,30,11/1/2014 7:00
37001,Alamance,North Carolina,1,11/1/2014 7:00
37021,Buncombe,North Carolina,1,11/1/2014 7:00
37037,Chatham,North Carolina,77,11/1/2014 7:00
37049,Craven,North Carolina,679,11/1/2014 7:00
37067,Forsyth,North Carolina,4,11/1/2014 7:00
37071,Gaston,North Carolina,20,11/1/2014 7:00
37085,Harnett,North Carolina,1,11/1/2014 7:00
37101,Johnston,North Carolina,1,11/1/2014 7:00
37119,Mecklenburg,North Carolina,93,11/1/2014 7:00
37151,Randolph,North Carolina,2,11/1/2014 7:00
37153,Richmond,North Carolina,1,11/1/2014 7:00
37159,Rowan,North Carolina,300,11/1/2014 7:00
38073,Ransom,North Dakota,1,11/1/2014 7:00
39003,Allen,Ohio,2,11/1/2014 7:00
39011,Auglaize,Ohio,1,11/1/2014 7:00
39017,Butler,Ohio,15,11/1/2014 7:00
39021,Champaign,Ohio,4,11/1/2014 7:00
39025,Clermont,Ohio,180,11/1/2014 7:00
39031,Coshocton,Ohio,1,11/1/2014 7:00
39037,Darke,Ohio,7,11/1/2014 7:00
39043,Erie,Ohio,3,11/1/2014 7:00
39049,Franklin,Ohio,273,11/1/2014 7:00
39057,Greene,Ohio,1,11/1/2014 7:00
39061,Hamilton,Ohio,319,11/1/2014 7:00
39085,Lake,Ohio,1,11/1/2014 7:00
39087,Lawrence,Ohio,1,11/1/2014 7:00
39089,Licking,Ohio,1,11/1/2014 7:00
39091,Logan,Ohio,957,11/1/2014 7:00
39093,Lorain,Ohio,6,11/1/2014 7:00
39095,Lucas,Ohio,4,11/1/2014 7:00
39107,Mercer,Ohio,206,11/1/2014 7:00
39109,Miami,Ohio,6,11/1/2014 7:00
39113,Montgomery,Ohio,201,11/1/2014 7:00
39123,Ottawa,Ohio,41,11/1/2014 7:00
39125,Paulding,Ohio,16,11/1/2014 7:00
39131,Pike,Ohio,8,11/1/2014 7:00
39141,Ross,Ohio,1,11/1/2014 7:00
39145,Scioto,Ohio,412,11/1/2014 7:00
39147,Seneca,Ohio,46,11/1/2014 7:00
39151,Stark,Ohio,782,11/1/2014 7:00
39165,Warren,Ohio,3,11/1/2014 7:00
39169,Wayne,Ohio,19,11/1/2014 7:00
40109,Oklahoma,Oklahoma,1940,11/1/2014 7:00
40113,Osage,Oklahoma,1,11/1/2014 7:00
40125,Pottawatomie,Oklahoma,26,11/1/2014 7:00
40143,Tulsa,Oklahoma,23,11/1/2014 7:00
41067,Washington,Oregon,71,11/1/2014 7:00
42029,Chester,Pennsylvania,44,11/1/2014 7:00
42095,Northampton,Pennsylvania,1,11/1/2014 7:00
42101,Philadelphia,Pennsylvania,2,11/1/2014 7:00
42125,Washington,Pennsylvania,10,11/1/2014 7:00
44009,Washington,Rhode Island,3,11/1/2014 7:00
45045,Greenville,South Carolina,2,11/1/2014 7:00
45077,Pickens,South Carolina,1,11/1/2014 7:00
45081,Saluda,South Carolina,12,11/1/2014 7:00
45091,York,South Carolina,6,11/1/2014 7:00
47031,Coffee,Tennessee,51,11/1/2014 7:00
47037,Davidson,Tennessee,1,11/1/2014 7:00
47147,Robertson,Tennessee,1,11/1/2014 7:00
47157,Shelby,Tennessee,81,11/1/2014 7:00
48025,Bee,Texas,41,11/1/2014 7:00
48029,Bexar,Texas,3,11/1/2014 7:00
48071,Chambers,Texas,1,11/1/2014 7:00
48085,Collin,Texas,6,11/1/2014 7:00
48113,Dallas,Texas,73,11/1/2014 7:00
48201,Harris,Texas,8746,11/1/2014 7:00
48215,Hidalgo,Texas,16,11/1/2014 7:00
48325,Medina,Texas,1,11/1/2014 7:00
48355,Nueces,Texas,161,11/1/2014 7:00
48375,Potter,Texas,1,11/1/2014 7:00
48439,Tarrant,Texas,127,11/1/2014 7:00
48453,Travis,Texas,1,11/1/2014 7:00
48471,Walker,Texas,10,11/1/2014 7:00
48485,Wichita,Texas,3,11/1/2014 7:00
50021,Rutland,Vermont,15,11/1/2014 7:00
50027,Windsor,Vermont,1,11/1/2014 7:00
51063,Floyd,Virginia,693,11/1/2014 7:00
51067,Franklin,Virginia,70,11/1/2014 7:00
51117,Mecklenburg,Virginia,1,11/1/2014 7:00
51161,Roanoke,Virginia,1,11/1/2014 7:00
51167,Russell,Virginia,424,11/1/2014 7:00
51191,Washington,Virginia,1,11/1/2014 7:00
51770,Roanoke,Virginia,4,11/1/2014 7:00
53033,King,Washington,140,11/1/2014 7:00
54005,Boone,West Virginia,3,11/1/2014 7:00
54035,Jackson,West Virginia,1,11/1/2014 7:00
54055,Mercer,West Virginia,5,11/1/2014 7:00
54081,Raleigh,West Virginia,4139,11/1/2014 7:00
55009,Brown,Wisconsin,2,11/1/2014 7:00
55025,Dane,Wisconsin,15,11/1/2014 7:00
55059,Kenosha,Wisconsin,3,11/1/2014 7:00
55067,Langlade,Wisconsin,1,11/1/2014 7:00
55079,Milwaukee,Wisconsin,1,11/1/2014 7:00
55081,Monroe,Wisconsin,121,11/1/2014 7:00
55111,Sauk,Wisconsin,1,11/1/2014 7:00
55121,Trempealeau,Wisconsin,236,11/1/2014 7:00
4017,Navajo,Arizona,1,11/1/2014 7:15
5121,Randolph,Arkansas,4,11/1/2014 7:15
6029,Kern,California,134,11/1/2014 7:15
6031,Kings,California,488,11/1/2014 7:15
6037,Los Angeles,California,3289,11/1/2014 7:15
6065,Riverside,California,65,11/1/2014 7:15
6107,Tulare,California,4087,11/1/2014 7:15
6111,Ventura,California,3746,11/1/2014 7:15
8001,Adams,Colorado,1,11/1/2014 7:15
8005,Arapahoe,Colorado,1,11/1/2014 7:15
8059,Jefferson,Colorado,59,11/1/2014 7:15
8097,Pitkin,Colorado,1,11/1/2014 7:15
8123,Weld,Colorado,24,11/1/2014 7:15
12011,Broward,Florida,25,11/1/2014 7:15
12053,Hernando,Florida,1,11/1/2014 7:15
12057,Hillsborough,Florida,3,11/1/2014 7:15
12059,Holmes,Florida,26,11/1/2014 7:15
12071,Lee,Florida,80,11/1/2014 7:15
12081,Manatee,Florida,28,11/1/2014 7:15
12085,Martin,Florida,1,11/1/2014 7:15
12086,Miami-Dade,Florida,248,11/1/2014 7:15
12099,Palm Beach,Florida,42,11/1/2014 7:15
12101,Pasco,Florida,6,11/1/2014 7:15
12103,Pinellas,Florida,10,11/1/2014 7:15
12105,Polk,Florida,532,11/1/2014 7:15
12113,Santa Rosa,Florida,42,11/1/2014 7:15
12115,Sarasota,Florida,2,11/1/2014 7:15
12117,Seminole,Florida,23,11/1/2014 7:15
13009,Baldwin,Georgia,5,11/1/2014 7:15
13021,Bibb,Georgia,343,11/1/2014 7:15
13051,Chatham,Georgia,7,11/1/2014 7:15
13055,Chattooga,Georgia,261,11/1/2014 7:15
13057,Cherokee,Georgia,8,11/1/2014 7:15
13079,Crawford,Georgia,68,11/1/2014 7:15
13083,Dade,Georgia,511,11/1/2014 7:15
13085,Dawson,Georgia,73,11/1/2014 7:15
13089,DeKalb,Georgia,261,11/1/2014 7:15
13103,Effingham,Georgia,5,11/1/2014 7:15
13115,Floyd,Georgia,2,11/1/2014 7:15
13121,Fulton,Georgia,97,11/1/2014 7:15
13123,Gilmer,Georgia,26,11/1/2014 7:15
13133,Greene,Georgia,1,11/1/2014 7:15
13145,Harris,Georgia,26,11/1/2014 7:15
13159,Jasper,Georgia,51,11/1/2014 7:15
13163,Jefferson,Georgia,22,11/1/2014 7:15
13169,Jones,Georgia,32,11/1/2014 7:15
13171,Lamar,Georgia,4,11/1/2014 7:15
13175,Laurens,Georgia,48,11/1/2014 7:15
13187,Lumpkin,Georgia,14,11/1/2014 7:15
13189,McDuffie,Georgia,2,11/1/2014 7:15
